1.900366608775764689e+03,0.000000000000000000e+00,1.946359780298585292e+03
0.000000000000000000e+00,1.906283491720723532e+03,1.084443990170525467e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
