3.721589663114942141e+03,0.000000000000000000e+00,1.928324838506316382e+03
0.000000000000000000e+00,3.722295530276120189e+03,1.011995559691941480e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
